Parameters,PDB_ID,Pocket,Pocket_Type,Ligand_Overlap,Pocket_Overlap,Center_Offset,Volume_Ratio,PDB_count,PocNum_Max
m2.8_M5.2_i20_D2.0,2GDI,7,Novel,0,0,10.6,,13,8
m2.8_M5.2_i20_D2.0,2GDI,8,Novel,0,0,24,,13,8
m2.8_M5.2_i20_D2.0,2GDI,1,Overlap,0.423,1,6.55,,13,8
m2.8_M5.2_i20_D2.0,2GDI,3,Overlap,0.269,0.2,5.66,,13,8
m2.8_M5.2_i20_D2.0,3E5C,2,Known,0.778,1,2.91,,13,2
m2.8_M5.2_i20_D2.0,3E5C,1,Novel,0,0,12.2,,13,2
m2.8_M5.2_i20_D2.0,3NPQ,1,Known,0.5,1,4.5,,13,5
m2.8_M5.2_i20_D2.0,3NPQ,2,Novel,0,0,19.9,,13,5
m2.8_M5.2_i20_D2.0,3NPQ,3,Novel,0,0,7.1,,13,5
m2.8_M5.2_i20_D2.0,3NPQ,5,Novel,0,0,16.2,,13,5
m2.8_M5.2_i20_D2.0,3NPQ,4,Overlap,0.346,0.914,6.11,,13,5
m2.8_M5.2_i20_D2.0,4B5R,1,Novel,0,0,18.3,,13,5
m2.8_M5.2_i20_D2.0,4B5R,2,Novel,0,0,23.8,,13,5
m2.8_M5.2_i20_D2.0,4B5R,3,Novel,0,0,21.5,,13,5
m2.8_M5.2_i20_D2.0,4B5R,5,Novel,0,0,8.78,,13,5
m2.8_M5.2_i20_D2.0,4B5R,4,Overlap,0.296,0.76,5.71,,13,5
m2.8_M5.2_i20_D2.0,4RZD,1,Known,1,0.944,1.55,,13,5
m2.8_M5.2_i20_D2.0,4RZD,2,Novel,0,0,10.1,,13,5
m2.8_M5.2_i20_D2.0,4RZD,3,Novel,0,0,20.4,,13,5
m2.8_M5.2_i20_D2.0,4RZD,4,Novel,0,0,13.8,,13,5
m2.8_M5.2_i20_D2.0,4RZD,5,Novel,0,0,50.3,,13,5
m2.8_M5.2_i20_D2.0,5KX9,2,Known,0.815,0.882,2.98,,13,12
m2.8_M5.2_i20_D2.0,5KX9,1,Novel,0,0,18,,13,12
m2.8_M5.2_i20_D2.0,5KX9,3,Novel,0,0,18.3,,13,12
m2.8_M5.2_i20_D2.0,5KX9,4,Novel,0.148,0.0423,9.71,,13,12
m2.8_M5.2_i20_D2.0,5KX9,5,Novel,0,0,22.9,,13,12
m2.8_M5.2_i20_D2.0,5KX9,6,Novel,0,0,15.4,,13,12
m2.8_M5.2_i20_D2.0,5KX9,7,Novel,0,0,19.6,,13,12
m2.8_M5.2_i20_D2.0,5KX9,8,Novel,0,0,22.5,,13,12
m2.8_M5.2_i20_D2.0,5KX9,9,Novel,0,0,8.81,,13,12
m2.8_M5.2_i20_D2.0,5KX9,10,Novel,0,0,20.7,,13,12
m2.8_M5.2_i20_D2.0,5KX9,11,Novel,0,0,25.1,,13,12
m2.8_M5.2_i20_D2.0,5KX9,12,Novel,0,0,7,,13,12
m2.8_M5.2_i20_D2.0,6FZ0,1,Known,0.63,0.987,3.67,,13,3
m2.8_M5.2_i20_D2.0,6FZ0,2,Novel,0,0,8.86,,13,3
m2.8_M5.2_i20_D2.0,6FZ0,3,Overlap,0.37,0.226,8.17,,13,3
m2.8_M5.2_i20_D2.0,6LAS,2,Known,0.593,1,3.81,,13,6
m2.8_M5.2_i20_D2.0,6LAS,1,Novel,0,0,12.2,,13,6
m2.8_M5.2_i20_D2.0,6LAS,3,Novel,0,0,12.3,,13,6
m2.8_M5.2_i20_D2.0,6LAS,4,Novel,0,0,17.9,,13,6
m2.8_M5.2_i20_D2.0,6LAS,5,Novel,0,0,16.9,,13,6
m2.8_M5.2_i20_D2.0,6LAS,6,Novel,0,0,27.4,,13,6
m2.8_M5.2_i20_D2.0,6UBU,1,Known,1,0.763,1.49,,13,4
m2.8_M5.2_i20_D2.0,6UBU,2,Novel,0,0,6.41,,13,4
m2.8_M5.2_i20_D2.0,6UBU,3,Novel,0,0,26.1,,13,4
m2.8_M5.2_i20_D2.0,6UBU,4,Novel,0,0,17.3,,13,4
m2.8_M5.2_i20_D2.0,7ELR,1,Known,1,0.8,0.98,,13,2
m2.8_M5.2_i20_D2.0,7ELR,2,Novel,0,0,11.9,,13,2
m2.8_M5.2_i20_D2.0,8D2B,2,Novel,0,0,12.7,,13,2
m2.8_M5.2_i20_D2.0,8D2B,1,Overlap,0.652,0.66,6.36,,13,2
m2.8_M5.2_i20_D2.2,1F27,1,Known,0.75,1,1.43,,13,3
m2.8_M5.2_i20_D2.2,1F27,3,Novel,0,0,14.2,,13,3
m2.8_M5.2_i20_D2.2,1F27,2,Overlap,0.25,0.286,6.82,,13,3
m2.8_M5.2_i20_D2.2,1Q8N,1,Known,1,0.764,0.593,,13,3
m2.8_M5.2_i20_D2.2,1Q8N,2,Novel,0,0,9.65,,13,3
m2.8_M5.2_i20_D2.2,1Q8N,3,Novel,0,0,11.2,,13,3
m2.8_M5.2_i20_D2.2,2GDI,1,Novel,0.0385,0.0294,9.68,,13,8
m2.8_M5.2_i20_D2.2,2GDI,3,Novel,0,0,8.53,,13,8
m2.8_M5.2_i20_D2.2,2GDI,5,Novel,0,0,11,,13,8
m2.8_M5.2_i20_D2.2,2GDI,6,Novel,0,0,22.7,,13,8
m2.8_M5.2_i20_D2.2,2GDI,7,Novel,0,0,33.7,,13,8
m2.8_M5.2_i20_D2.2,2GDI,8,Novel,0,0,24,,13,8
m2.8_M5.2_i20_D2.2,2GDI,2,Overlap,0.423,1,6.55,,13,8
m2.8_M5.2_i20_D2.2,2GDI,4,Overlap,0.269,0.2,5.66,,13,8
m2.8_M5.2_i20_D2.2,3E5C,2,Known,0.778,1,2.91,,13,2
m2.8_M5.2_i20_D2.2,3E5C,1,Novel,0,0,12.2,,13,2
m2.8_M5.2_i20_D2.2,3NPQ,1,Known,0.5,0.982,4.57,,13,5
m2.8_M5.2_i20_D2.2,3NPQ,2,Novel,0,0,19.9,,13,5
m2.8_M5.2_i20_D2.2,3NPQ,3,Novel,0,0,7.1,,13,5
m2.8_M5.2_i20_D2.2,3NPQ,5,Novel,0,0,16.1,,13,5
m2.8_M5.2_i20_D2.2,3NPQ,4,Overlap,0.346,0.914,6.11,,13,5
m2.8_M5.2_i20_D2.2,4B5R,1,Novel,0,0,19.9,,13,4
m2.8_M5.2_i20_D2.2,4B5R,2,Novel,0,0,21.6,,13,4
m2.8_M5.2_i20_D2.2,4B5R,4,Novel,0,0,8.95,,13,4
m2.8_M5.2_i20_D2.2,4B5R,3,Overlap,0.296,0.76,5.71,,13,4
m2.8_M5.2_i20_D2.2,4RZD,1,Known,1,0.911,1.61,,13,5
m2.8_M5.2_i20_D2.2,4RZD,2,Novel,0,0,10.1,,13,5
m2.8_M5.2_i20_D2.2,4RZD,3,Novel,0,0,13.8,,13,5
m2.8_M5.2_i20_D2.2,4RZD,4,Novel,0,0,20.4,,13,5
m2.8_M5.2_i20_D2.2,4RZD,5,Novel,0,0,50.3,,13,5
m2.8_M5.2_i20_D2.2,5KX9,3,Known,1,0.534,3.56,,13,12
m2.8_M5.2_i20_D2.2,5KX9,1,Novel,0,0,20.6,,13,12
m2.8_M5.2_i20_D2.2,5KX9,2,Novel,0,0,18.3,,13,12
m2.8_M5.2_i20_D2.2,5KX9,4,Novel,0,0,15.4,,13,12
m2.8_M5.2_i20_D2.2,5KX9,5,Novel,0,0,19.6,,13,12
m2.8_M5.2_i20_D2.2,5KX9,6,Novel,0,0,22.5,,13,12
m2.8_M5.2_i20_D2.2,5KX9,7,Novel,0.037,0.037,8.66,,13,12
m2.8_M5.2_i20_D2.2,5KX9,8,Novel,0,0,20.7,,13,12
m2.8_M5.2_i20_D2.2,5KX9,9,Novel,0,0,12.8,,13,12
m2.8_M5.2_i20_D2.2,5KX9,10,Novel,0,0,11.7,,13,12
m2.8_M5.2_i20_D2.2,5KX9,11,Novel,0,0,25.1,,13,12
m2.8_M5.2_i20_D2.2,5KX9,12,Novel,0.111,0.111,6.43,,13,12
m2.8_M5.2_i20_D2.2,6FZ0,1,Known,0.704,0.988,3.62,,13,3
m2.8_M5.2_i20_D2.2,6FZ0,2,Novel,0,0,8.86,,13,3
m2.8_M5.2_i20_D2.2,6FZ0,3,Overlap,0.37,0.216,8.26,,13,3
m2.8_M5.2_i20_D2.2,6LAS,2,Known,0.593,1,3.81,,13,6
m2.8_M5.2_i20_D2.2,6LAS,1,Novel,0,0,12.2,,13,6
m2.8_M5.2_i20_D2.2,6LAS,3,Novel,0,0,12.4,,13,6
m2.8_M5.2_i20_D2.2,6LAS,4,Novel,0,0,17.9,,13,6
m2.8_M5.2_i20_D2.2,6LAS,5,Novel,0,0,17,,13,6
m2.8_M5.2_i20_D2.2,6LAS,6,Novel,0,0,27.4,,13,6
m2.8_M5.2_i20_D2.2,6UBU,1,Known,1,0.504,2.57,,13,4
m2.8_M5.2_i20_D2.2,6UBU,2,Novel,0,0,26.1,,13,4
m2.8_M5.2_i20_D2.2,6UBU,3,Novel,0,0,17.8,,13,4
m2.8_M5.2_i20_D2.2,6UBU,4,Novel,0,0,22.6,,13,4
m2.8_M5.2_i20_D2.2,7ELR,1,Known,1,0.779,1.15,,13,3
m2.8_M5.2_i20_D2.2,7ELR,2,Novel,0,0,13.4,,13,3
m2.8_M5.2_i20_D2.2,7ELR,3,Novel,0,0,8.79,,13,3
m2.8_M5.2_i20_D2.2,8D2B,2,Novel,0,0,12.7,,13,2
m2.8_M5.2_i20_D2.2,8D2B,1,Overlap,0.652,0.66,6.36,,13,2
m2.8_M5.2_i20_D2.4,1F27,3,Known,0.75,1,1.43,,13,3
m2.8_M5.2_i20_D2.4,1F27,1,Novel,0,0,12.2,,13,3
m2.8_M5.2_i20_D2.4,1F27,2,Overlap,0.312,0.312,6.4,,13,3
m2.8_M5.2_i20_D2.4,1Q8N,1,Known,1,0.683,0.528,,13,4
m2.8_M5.2_i20_D2.4,1Q8N,2,Novel,0,0,8.44,,13,4
m2.8_M5.2_i20_D2.4,1Q8N,3,Novel,0,0,16,,13,4
m2.8_M5.2_i20_D2.4,1Q8N,4,Novel,0,0,12.3,,13,4
m2.8_M5.2_i20_D2.4,2GDI,1,Known,0.5,0.714,5.37,,13,9
m2.8_M5.2_i20_D2.4,2GDI,2,Novel,0.0385,0.0294,9.68,,13,9
m2.8_M5.2_i20_D2.4,2GDI,3,Novel,0,0,14.7,,13,9
m2.8_M5.2_i20_D2.4,2GDI,4,Novel,0,0,8.53,,13,9
m2.8_M5.2_i20_D2.4,2GDI,5,Novel,0,0,11,,13,9
m2.8_M5.2_i20_D2.4,2GDI,6,Novel,0,0,13.1,,13,9
m2.8_M5.2_i20_D2.4,2GDI,7,Novel,0,0,22.7,,13,9
m2.8_M5.2_i20_D2.4,2GDI,8,Novel,0,0,33.7,,13,9
m2.8_M5.2_i20_D2.4,2GDI,9,Novel,0,0,24,,13,9
m2.8_M5.2_i20_D2.4,3E5C,2,Known,0.778,0.982,2.93,,13,2
m2.8_M5.2_i20_D2.4,3E5C,1,Novel,0,0,12.1,,13,2
m2.8_M5.2_i20_D2.4,3NPQ,3,Known,0.5,0.982,4.57,,13,4
m2.8_M5.2_i20_D2.4,3NPQ,2,Novel,0,0,19.9,,13,4
m2.8_M5.2_i20_D2.4,3NPQ,4,Novel,0,0,16.1,,13,4
m2.8_M5.2_i20_D2.4,3NPQ,1,Overlap,0.346,0.427,6.48,,13,4
m2.8_M5.2_i20_D2.4,4B5R,1,Novel,0,0,19.8,,13,6
m2.8_M5.2_i20_D2.4,4B5R,2,Novel,0,0,16.5,,13,6
m2.8_M5.2_i20_D2.4,4B5R,3,Novel,0,0,19.8,,13,6
m2.8_M5.2_i20_D2.4,4B5R,4,Novel,0,0,13.3,,13,6
m2.8_M5.2_i20_D2.4,4B5R,6,Novel,0,0,8.95,,13,6
m2.8_M5.2_i20_D2.4,4B5R,5,Overlap,0.296,0.613,6.4,,13,6
m2.8_M5.2_i20_D2.4,4RZD,1,Known,1,0.911,1.61,,13,7
m2.8_M5.2_i20_D2.4,4RZD,2,Novel,0,0,10.2,,13,7
m2.8_M5.2_i20_D2.4,4RZD,3,Novel,0,0,13.3,,13,7
m2.8_M5.2_i20_D2.4,4RZD,4,Novel,0,0,20.3,,13,7
m2.8_M5.2_i20_D2.4,4RZD,5,Novel,0,0,11.9,,13,7
m2.8_M5.2_i20_D2.4,4RZD,6,Novel,0,0,50.3,,13,7
m2.8_M5.2_i20_D2.4,4RZD,7,Novel,0,0,12.5,,13,7
m2.8_M5.2_i20_D2.4,5KX9,5,Known,1,0.453,3.77,,13,11
m2.8_M5.2_i20_D2.4,5KX9,1,Novel,0,0,20.7,,13,11
m2.8_M5.2_i20_D2.4,5KX9,2,Novel,0,0,20.8,,13,11
m2.8_M5.2_i20_D2.4,5KX9,3,Novel,0,0,17.3,,13,11
m2.8_M5.2_i20_D2.4,5KX9,4,Novel,0,0,16.5,,13,11
m2.8_M5.2_i20_D2.4,5KX9,6,Novel,0.037,0.0312,8.57,,13,11
m2.8_M5.2_i20_D2.4,5KX9,7,Novel,0,0,17.5,,13,11
m2.8_M5.2_i20_D2.4,5KX9,8,Novel,0,0,28.6,,13,11
m2.8_M5.2_i20_D2.4,5KX9,9,Novel,0,0,20.7,,13,11
m2.8_M5.2_i20_D2.4,5KX9,10,Novel,0.111,0.0545,9.12,,13,11
m2.8_M5.2_i20_D2.4,5KX9,11,Novel,0,0,25.4,,13,11
m2.8_M5.2_i20_D2.4,6FZ0,3,Known,0.704,0.963,3.59,,13,4
m2.8_M5.2_i20_D2.4,6FZ0,2,Novel,0,0,8.86,,13,4
m2.8_M5.2_i20_D2.4,6FZ0,4,Novel,0,0,15.9,,13,4
m2.8_M5.2_i20_D2.4,6FZ0,1,Overlap,0.37,0.213,9.04,,13,4
m2.8_M5.2_i20_D2.4,6LAS,2,Known,0.593,1,3.81,,13,6
m2.8_M5.2_i20_D2.4,6LAS,1,Novel,0,0,12.2,,13,6
m2.8_M5.2_i20_D2.4,6LAS,3,Novel,0,0,13.9,,13,6
m2.8_M5.2_i20_D2.4,6LAS,4,Novel,0,0,17.9,,13,6
m2.8_M5.2_i20_D2.4,6LAS,5,Novel,0,0,13.3,,13,6
m2.8_M5.2_i20_D2.4,6LAS,6,Novel,0,0,27.4,,13,6
m2.8_M5.2_i20_D2.4,6UBU,1,Known,1,0.504,2.57,,13,6
m2.8_M5.2_i20_D2.4,6UBU,2,Novel,0,0,11.3,,13,6
m2.8_M5.2_i20_D2.4,6UBU,3,Novel,0,0,31.5,,13,6
m2.8_M5.2_i20_D2.4,6UBU,4,Novel,0,0,17.8,,13,6
m2.8_M5.2_i20_D2.4,6UBU,5,Novel,0,0,26.1,,13,6
m2.8_M5.2_i20_D2.4,6UBU,6,Novel,0,0,23,,13,6
m2.8_M5.2_i20_D2.4,7ELR,1,Known,1,0.765,1.21,,13,3
m2.8_M5.2_i20_D2.4,7ELR,2,Novel,0,0,13.4,,13,3
m2.8_M5.2_i20_D2.4,7ELR,3,Novel,0,0,8.66,,13,3
m2.8_M5.2_i20_D2.4,8D2B,2,Novel,0,0,13.9,,13,2
m2.8_M5.2_i20_D2.4,8D2B,1,Overlap,0.652,0.654,6.33,,13,2
m2.8_M5.2_i25_D1.6,1Q8N,1,Known,0.6,0.806,5.65,,13,4
m2.8_M5.2_i25_D1.6,1Q8N,2,Known,0.56,1,4.07,,13,4
m2.8_M5.2_i25_D1.6,1Q8N,4,Known,0.36,0.95,4.81,,13,4
m2.8_M5.2_i25_D1.6,1Q8N,3,Novel,0.08,0.143,7.76,,13,4
m2.8_M5.2_i25_D1.6,2GDI,2,Novel,0,0,8.53,,13,5
m2.8_M5.2_i25_D1.6,2GDI,3,Novel,0.0385,0.04,6.12,,13,5
m2.8_M5.2_i25_D1.6,2GDI,4,Novel,0,0,22.6,,13,5
m2.8_M5.2_i25_D1.6,2GDI,5,Novel,0,0,24,,13,5
m2.8_M5.2_i25_D1.6,2GDI,1,Overlap,0.423,1,6.55,,13,5
m2.8_M5.2_i25_D1.6,3E5C,3,Known,0.667,1,3.7,,13,3
m2.8_M5.2_i25_D1.6,3E5C,1,Novel,0,0,10.9,,13,3
m2.8_M5.2_i25_D1.6,3E5C,2,Novel,0,0,14,,13,3
m2.8_M5.2_i25_D1.6,3NPQ,1,Known,0.5,1,4.5,,13,2
m2.8_M5.2_i25_D1.6,3NPQ,2,Overlap,0.346,1,6.19,,13,2
m2.8_M5.2_i25_D1.6,4B5R,1,Novel,0,0,15.2,,13,3
m2.8_M5.2_i25_D1.6,4B5R,2,Novel,0,0,23.8,,13,3
m2.8_M5.2_i25_D1.6,4B5R,3,Overlap,0.296,0.76,5.71,,13,3
m2.8_M5.2_i25_D1.6,4RZD,1,Known,1,0.943,1.57,,13,3
m2.8_M5.2_i25_D1.6,4RZD,2,Novel,0,0,10.1,,13,3
m2.8_M5.2_i25_D1.6,4RZD,3,Novel,0,0,20.7,,13,3
m2.8_M5.2_i25_D1.6,5KX9,1,Known,0.593,0.883,3.27,,13,3
m2.8_M5.2_i25_D1.6,5KX9,2,Novel,0,0,17.9,,13,3
m2.8_M5.2_i25_D1.6,5KX9,3,Novel,0,0,11.3,,13,3
m2.8_M5.2_i25_D1.6,6FZ0,1,Known,0.63,0.987,3.63,,13,2
m2.8_M5.2_i25_D1.6,6FZ0,2,Novel,0.037,0.0185,9.63,,13,2
m2.8_M5.2_i25_D1.6,6LAS,1,Known,0.593,1,3.81,,13,3
m2.8_M5.2_i25_D1.6,6LAS,2,Novel,0,0,11.5,,13,3
m2.8_M5.2_i25_D1.6,6LAS,3,Novel,0,0,12.3,,13,3
m2.8_M5.2_i25_D1.6,6UBU,1,Known,1,1,0.917,,13,2
m2.8_M5.2_i25_D1.6,6UBU,2,Novel,0,0,26.2,,13,2
m2.8_M5.2_i25_D1.6,7ELR,1,Known,1,0.929,1.03,,13,2
m2.8_M5.2_i25_D1.6,7ELR,2,Novel,0,0,11.2,,13,2
m2.8_M5.2_i25_D1.6,8D2B,1,Known,0.652,1,4.14,,13,3
m2.8_M5.2_i25_D1.6,8D2B,2,Novel,0,0,13.3,,13,3
m2.8_M5.2_i25_D1.6,8D2B,3,Novel,0,0,11.8,,13,3
m2.8_M5.2_i25_D1.8,1F27,2,Known,0.688,1,1.36,,13,2
m2.8_M5.2_i25_D1.8,1F27,1,Overlap,0.25,0.286,6.82,,13,2
m2.8_M5.2_i25_D1.8,1Q8N,1,Known,1,0.796,0.476,,13,1
m2.8_M5.2_i25_D1.8,2GDI,2,Novel,0,0,8.53,,13,5
m2.8_M5.2_i25_D1.8,2GDI,3,Novel,0.0385,0.04,6.12,,13,5
m2.8_M5.2_i25_D1.8,2GDI,4,Novel,0,0,22.7,,13,5
m2.8_M5.2_i25_D1.8,2GDI,5,Novel,0,0,24,,13,5
m2.8_M5.2_i25_D1.8,2GDI,1,Overlap,0.423,1,6.55,,13,5
m2.8_M5.2_i25_D1.8,3E5C,2,Known,0.778,1,3.11,,13,2
m2.8_M5.2_i25_D1.8,3E5C,1,Novel,0,0,12.2,,13,2
m2.8_M5.2_i25_D1.8,3NPQ,1,Known,0.5,1,4.5,,13,3
m2.8_M5.2_i25_D1.8,3NPQ,2,Novel,0,0,19.8,,13,3
m2.8_M5.2_i25_D1.8,3NPQ,3,Overlap,0.346,0.906,6.45,,13,3
m2.8_M5.2_i25_D1.8,4B5R,1,Novel,0,0,15.2,,13,4
m2.8_M5.2_i25_D1.8,4B5R,2,Novel,0,0,21.4,,13,4
m2.8_M5.2_i25_D1.8,4B5R,3,Novel,0,0,23.8,,13,4
m2.8_M5.2_i25_D1.8,4B5R,4,Overlap,0.296,0.76,5.71,,13,4
m2.8_M5.2_i25_D1.8,4RZD,1,Known,1,0.944,1.55,,13,4
m2.8_M5.2_i25_D1.8,4RZD,2,Novel,0,0,10.1,,13,4
m2.8_M5.2_i25_D1.8,4RZD,3,Novel,0,0,20.7,,13,4
m2.8_M5.2_i25_D1.8,4RZD,4,Novel,0,0,14,,13,4
m2.8_M5.2_i25_D1.8,5KX9,2,Known,0.593,0.872,3.27,,13,5
m2.8_M5.2_i25_D1.8,5KX9,1,Novel,0,0,18,,13,5
m2.8_M5.2_i25_D1.8,5KX9,3,Novel,0,0,18.3,,13,5
m2.8_M5.2_i25_D1.8,5KX9,4,Novel,0,0,10.2,,13,5
m2.8_M5.2_i25_D1.8,5KX9,5,Novel,0,0,22.9,,13,5
m2.8_M5.2_i25_D1.8,6FZ0,1,Known,0.63,0.987,3.67,,13,3
m2.8_M5.2_i25_D1.8,6FZ0,2,Novel,0,0,8.86,,13,3
m2.8_M5.2_i25_D1.8,6FZ0,3,Novel,0.0741,0.0526,9.62,,13,3
m2.8_M5.2_i25_D1.8,6LAS,2,Known,0.593,1,3.81,,13,3
m2.8_M5.2_i25_D1.8,6LAS,1,Novel,0,0,12.2,,13,3
m2.8_M5.2_i25_D1.8,6LAS,3,Novel,0,0,12.3,,13,3
m2.8_M5.2_i25_D1.8,6UBU,1,Known,1,0.947,1.03,,13,3
m2.8_M5.2_i25_D1.8,6UBU,2,Novel,0,0,6.41,,13,3
m2.8_M5.2_i25_D1.8,6UBU,3,Novel,0,0,26.2,,13,3
m2.8_M5.2_i25_D1.8,7ELR,1,Known,1,0.879,0.518,,13,2
m2.8_M5.2_i25_D1.8,7ELR,2,Novel,0,0,12,,13,2
m2.8_M5.2_i25_D1.8,8D2B,1,Known,0.652,0.971,4.12,,13,3
m2.8_M5.2_i25_D1.8,8D2B,2,Novel,0,0,13.3,,13,3
m2.8_M5.2_i25_D1.8,8D2B,3,Novel,0,0,11.8,,13,3
m2.8_M5.2_i25_D2.0,1F27,1,Known,0.75,1,1.43,,13,2
m2.8_M5.2_i25_D2.0,1F27,2,Overlap,0.25,0.286,6.82,,13,2
m2.8_M5.2_i25_D2.0,1Q8N,1,Known,1,0.764,0.593,,13,2
m2.8_M5.2_i25_D2.0,1Q8N,2,Novel,0,0,10.5,,13,2
m2.8_M5.2_i25_D2.0,2GDI,2,Novel,0,0,8.53,,13,5
m2.8_M5.2_i25_D2.0,2GDI,4,Novel,0,0,22.7,,13,5
m2.8_M5.2_i25_D2.0,2GDI,5,Novel,0,0,24,,13,5
m2.8_M5.2_i25_D2.0,2GDI,1,Overlap,0.423,1,6.55,,13,5
m2.8_M5.2_i25_D2.0,2GDI,3,Overlap,0.269,0.2,5.66,,13,5
m2.8_M5.2_i25_D2.0,3E5C,2,Known,0.778,1,2.91,,13,2
m2.8_M5.2_i25_D2.0,3E5C,1,Novel,0,0,12.2,,13,2
m2.8_M5.2_i25_D2.0,3NPQ,1,Known,0.5,1,4.5,,13,4
m2.8_M5.2_i25_D2.0,3NPQ,2,Novel,0,0,19.9,,13,4
m2.8_M5.2_i25_D2.0,3NPQ,3,Novel,0,0,7.1,,13,4
m2.8_M5.2_i25_D2.0,3NPQ,4,Overlap,0.346,0.914,6.11,,13,4
m2.8_M5.2_i25_D2.0,4B5R,1,Novel,0,0,18.3,,13,4
m2.8_M5.2_i25_D2.0,4B5R,2,Novel,0,0,23.8,,13,4
m2.8_M5.2_i25_D2.0,4B5R,3,Novel,0,0,21.5,,13,4
m2.8_M5.2_i25_D2.0,4B5R,4,Overlap,0.296,0.76,5.71,,13,4
m2.8_M5.2_i25_D2.0,4RZD,1,Known,1,0.944,1.55,,13,4
m2.8_M5.2_i25_D2.0,4RZD,2,Novel,0,0,10.1,,13,4
m2.8_M5.2_i25_D2.0,4RZD,3,Novel,0,0,20.4,,13,4
m2.8_M5.2_i25_D2.0,4RZD,4,Novel,0,0,13.8,,13,4
m2.8_M5.2_i25_D2.0,5KX9,2,Known,0.815,0.882,2.98,,13,5
m2.8_M5.2_i25_D2.0,5KX9,1,Novel,0,0,18,,13,5
m2.8_M5.2_i25_D2.0,5KX9,3,Novel,0,0,18.3,,13,5
m2.8_M5.2_i25_D2.0,5KX9,4,Novel,0.148,0.0423,9.71,,13,5
m2.8_M5.2_i25_D2.0,5KX9,5,Novel,0,0,22.9,,13,5
m2.8_M5.2_i25_D2.0,6FZ0,1,Known,0.63,0.987,3.67,,13,3
m2.8_M5.2_i25_D2.0,6FZ0,2,Novel,0,0,8.86,,13,3
m2.8_M5.2_i25_D2.0,6FZ0,3,Overlap,0.37,0.226,8.17,,13,3
m2.8_M5.2_i25_D2.0,6LAS,2,Known,0.593,1,3.81,,13,4
m2.8_M5.2_i25_D2.0,6LAS,1,Novel,0,0,12.2,,13,4
m2.8_M5.2_i25_D2.0,6LAS,3,Novel,0,0,12.3,,13,4
m2.8_M5.2_i25_D2.0,6LAS,4,Novel,0,0,16.9,,13,4
m2.8_M5.2_i25_D2.0,6UBU,1,Known,1,0.763,1.49,,13,3
m2.8_M5.2_i25_D2.0,6UBU,2,Novel,0,0,6.41,,13,3
m2.8_M5.2_i25_D2.0,6UBU,3,Novel,0,0,26.1,,13,3
m2.8_M5.2_i25_D2.0,7ELR,1,Known,1,0.8,0.98,,13,2
m2.8_M5.2_i25_D2.0,7ELR,2,Novel,0,0,11.9,,13,2
m2.8_M5.2_i25_D2.0,8D2B,2,Novel,0,0,12.7,,13,2
m2.8_M5.2_i25_D2.0,8D2B,1,Overlap,0.652,0.66,6.36,,13,2
m2.8_M5.2_i25_D2.2,1F27,1,Known,0.75,1,1.43,,13,2
m2.8_M5.2_i25_D2.2,1F27,2,Overlap,0.25,0.286,6.82,,13,2
m2.8_M5.2_i25_D2.2,1Q8N,1,Known,1,0.764,0.593,,13,2
m2.8_M5.2_i25_D2.2,1Q8N,2,Novel,0,0,9.65,,13,2
m2.8_M5.2_i25_D2.2,2GDI,1,Novel,0.0385,0.0294,9.68,,13,7
m2.8_M5.2_i25_D2.2,2GDI,3,Novel,0,0,8.53,,13,7
m2.8_M5.2_i25_D2.2,2GDI,5,Novel,0,0,11,,13,7
m2.8_M5.2_i25_D2.2,2GDI,6,Novel,0,0,22.7,,13,7
m2.8_M5.2_i25_D2.2,2GDI,7,Novel,0,0,24,,13,7
m2.8_M5.2_i25_D2.2,2GDI,2,Overlap,0.423,1,6.55,,13,7
m2.8_M5.2_i25_D2.2,2GDI,4,Overlap,0.269,0.2,5.66,,13,7
m2.8_M5.2_i25_D2.2,3E5C,2,Known,0.778,1,2.91,,13,2
m2.8_M5.2_i25_D2.2,3E5C,1,Novel,0,0,12.2,,13,2
m2.8_M5.2_i25_D2.2,3NPQ,1,Known,0.5,0.982,4.57,,13,5
m2.8_M5.2_i25_D2.2,3NPQ,2,Novel,0,0,19.9,,13,5
m2.8_M5.2_i25_D2.2,3NPQ,3,Novel,0,0,7.1,,13,5
m2.8_M5.2_i25_D2.2,3NPQ,5,Novel,0,0,16.1,,13,5
m2.8_M5.2_i25_D2.2,3NPQ,4,Overlap,0.346,0.914,6.11,,13,5
m2.8_M5.2_i25_D2.2,4B5R,1,Novel,0,0,19.9,,13,3
m2.8_M5.2_i25_D2.2,4B5R,2,Novel,0,0,21.6,,13,3
m2.8_M5.2_i25_D2.2,4B5R,3,Overlap,0.296,0.76,5.71,,13,3
m2.8_M5.2_i25_D2.2,4RZD,1,Known,1,0.911,1.61,,13,4
m2.8_M5.2_i25_D2.2,4RZD,2,Novel,0,0,10.1,,13,4
m2.8_M5.2_i25_D2.2,4RZD,3,Novel,0,0,13.8,,13,4
m2.8_M5.2_i25_D2.2,4RZD,4,Novel,0,0,20.4,,13,4
m2.8_M5.2_i25_D2.2,5KX9,3,Known,1,0.534,3.56,,13,7
m2.8_M5.2_i25_D2.2,5KX9,1,Novel,0,0,20.6,,13,7
m2.8_M5.2_i25_D2.2,5KX9,2,Novel,0,0,18.3,,13,7
m2.8_M5.2_i25_D2.2,5KX9,4,Novel,0.037,0.037,8.66,,13,7
